LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,WTCPUE,NUMCPUE,COMMON,GENUS_SPECIES,SID,BOT_DEPTH,BOT_TEMP,SURF_TEMP,VESSEL,CRUISE,HAUL
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,2.3914,-9999,,Leptasterias_polaris,80590,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,2.7501,-9999,blackspined_sea_star,Lethasterias_nanimensis,80200,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,1.076,-9999,giant_sea_star,Evasterias_echinosoma,80020,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.0477,-9999,sea_star_unid.,Asteroidea,80000,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.5501,-9999,,Neptunea_heros,71884,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,4.7946,-9999,hermit_crab_unid.,Paguridae,69010,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.1555,-9999,snow_crab,Chionoecetes_opilio,68580,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.4782,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.1315,-9999,sea_raspberry,Gersemia_sp.,41201,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.2391,-9999,jellyfish_unid.,Scyphozoa,40500,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.538,0.2636,eelpout_unid.,Zoarcidae,24100,31,4.1,11.5,78,199102,215
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,0.0249,-9999,sculptured_shrimp,Sclerocrangon_boreas,66601,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,0.5339,-9999,sea_raspberry,Gersemia_sp.,41201,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,0.8443,-9999,jellyfish_unid.,Scyphozoa,40500,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,0.0871,1.9165,rainbow_smelt,Osmerus_mordax,23055,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,17.125,69.8142,walleye_pollock,Gadus_chalcogrammus,21740,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,10.1086,111.9766,saffron_cod,Eleginus_gracilis,21735,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,0.0249,0.5476,Arctic_cod,Boreogadus_saida,21725,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,17.5475,21.0812,plain_sculpin,Myoxocephalus_jaok,21371,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,0.1117,3.0116,sturgeon_poacher,Podothecus_accipenserinus,20040,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,9.5498,18.6171,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,6.1721,79.6704,rock_sole_unid.,Lepidopsetta_sp.,10260,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,0.0249,0.5476,longhead_dab,Limanda_proboscidea,10211,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,40.8446,156.3291,yellowfin_sole,Limanda_aspera,10210,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,0.0621,0.5476,Bering_flounder,Hippoglossoides_robustus,10140,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,4.0235,0.5476,Pacific_halibut,Hippoglossus_stenolepis,10120,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,10.7295,-9999,,Neptunea_heros,71884,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,2.8065,-9999,empty_gastropod_shells,,99994,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,4.0112,-9999,empty_bivalve_shells,,99993,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,3.4773,-9999,sea_potato,Styela_rustica,98082,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,51.6609,-9999,purple-orange_sea_star,Asterias_amurensis,81742,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,0.5339,-9999,,Serripes_sp.,75284,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,0.8197,-9999,polar_whelk,Buccinum_polare,72755,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,0.2856,-9999,angular_whelk,Buccinum_angulosum,72743,29,3.6,12.8,78,199102,207
61.98333,-168.217,V-01,,1991,8/20/1991__6:00:00_PM,0.2856,-9999,,Neptunea_borealis,71835,29,3.6,12.8,78,199102,207
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.7145,-9999,polar_whelk,Buccinum_polare,72755,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,16.7009,-9999,,Neptunea_heros,71884,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.0571,-9999,,Neptunea_borealis,71835,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.0571,-9999,fragile_whelk,Volutopsius_fragilis,71756,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.0571,-9999,,Natica_clausa,71530,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.2953,-9999,snail__egg,gastropod_egg,71001,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,3.5536,-9999,hermit_crab_unid.,Paguridae,69010,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,34.9069,-9999,snow_crab,Chionoecetes_opilio,68580,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.2382,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.0571,-9999,sea_potato,Styela_rustica,98082,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.5717,-9999,basketstar,Gorgonocephalus_eucnemis,83020,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.5906,-9999,brittlestar_unid.,Ophiuroidea,83000,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.0286,-9999,purple-orange_sea_star,Asterias_amurensis,81742,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.2382,-9999,,Leptasterias_arctica,80594,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.0095,-9999,,Argis_sp.,66570,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.2953,-9999,sea_raspberry,Gersemia_sp.,41201,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.524,3.1505,marbled_eelpout,Lycodes_raridens,24184,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.0095,0.21,daubed_shanny,Leptoclinus_maculatus,23805,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.0286,1.6803,capelin,Mallotus_villosus,23041,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.1428,1.6803,,Liparis_sp.,22201,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.0762,3.3606,Arctic_cod,Boreogadus_saida,21725,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,1.5242,2.5204,butterfly_sculpin,Hemilepidotus_papilio,21348,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.1143,1.8903,Sakhalin_sole,Limanda_sakhalinensis,10212,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.0191,0.21,yellowfin_sole,Limanda_aspera,10210,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.0571,-9999,Greenland_cockle,Serripes_groenlandicus,75285,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,1.4291,1.4702,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.4287,4.6208,Bering_flounder,Hippoglossoides_robustus,10140,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,2.7628,-9999,,Leptasterias_polaris,80590,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.1905,48.7281,walleye_pollock,Gadus_chalcogrammus,21740,53,-1.3,9.8,37,199101,154
61.98733,-172.34717,V-23,,1991,7/27/1991__4:00:00_PM,0.8859,-9999,sea_anemone_unid.,Actiniaria,43000,53,-1.3,9.8,37,199101,154
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.0358,-9999,sand_dollar_unid.,,82730,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.9566,-9999,red_king_crab,Paralithodes_camtschaticus,69322,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.2391,17.3977,slender_eelblenny,Lumpenus_fabricii,23807,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,9.4459,134.9637,walleye_pollock,Gadus_chalcogrammus,21740,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,12.4947,154.7337,saffron_cod,Eleginus_gracilis,21735,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.024,0.5272,Arctic_cod,Boreogadus_saida,21725,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,2.7501,0.5272,Pacific_cod,Gadus_macrocephalus,21720,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.024,0.2636,,Enophrys_sp.,21384,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,5.8588,3.1632,plain_sculpin,Myoxocephalus_jaok,21371,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.024,0.7908,,Gymnocanthus_sp.,21313,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.024,0.5272,sturgeon_poacher,Podothecus_accipenserinus,20040,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.538,0.7908,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.024,0.5272,rock_sole_unid.,Lepidopsetta_sp.,10260,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,2.3914,2.1088,starry_flounder,Platichthys_stellatus,10220,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,0.9803,1.0544,Pacific_halibut,Hippoglossus_stenolepis,10120,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,2.738,-9999,sea_glob,Aplidium_sp._A_(Clark_2006),98310,31,4.1,11.5,78,199102,215
63.999,-166.47083,BB-03,,1991,8/22/1991__2:00:00_PM,1.8534,-9999,basketstar,Gorgonocephalus_eucnemis,83020,31,4.1,11.5,78,199102,215
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.228,1.3973,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.0254,-9999,empty_bivalve_shells,,99993,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.0126,0.2795,rainbow_smelt,Osmerus_mordax,23055,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.8873,2.5151,walleye_pollock,Gadus_chalcogrammus,21740,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,14.0702,174.6579,saffron_cod,Eleginus_gracilis,21735,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.0126,0.2795,Pacific_cod,Gadus_macrocephalus,21720,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,7.2252,9.2219,,Myoxocephalus_sp.,21375,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.1269,2.5151,yellowfin_sole,Limanda_aspera,10210,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.1269,-9999,,Leptasterias_polaris,80590,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.5069,-9999,blackspined_sea_star,Lethasterias_nanimensis,80200,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,1.1407,-9999,giant_sea_star,Evasterias_echinosoma,80020,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.0126,-9999,cockle_unid.,,74981,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.2915,-9999,red_king_crab,Paralithodes_camtschaticus,69322,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.2535,-9999,hermit_crab_unid.,Paguridae,69010,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.0254,-9999,snow_crab,Chionoecetes_opilio,68580,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.3169,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.0126,-9999,kuro_argid,Argis_lar,66611,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.038,-9999,sea_raspberry,Gersemia_sp.,41201,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.0126,-9999,snail_unid.,Gastropoda,71500,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.0126,-9999,humpy_shrimp,Pandalus_goniurus,66045,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.0506,7.5452,Arctic_cod,Boreogadus_saida,21725,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,17.6192,-9999,purple-orange_sea_star,Asterias_amurensis,81742,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,1.5211,1.6767,starry_flounder,Platichthys_stellatus,10220,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.076,6.4274,slender_eelblenny,Lumpenus_fabricii,23807,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.6338,-9999,sea_glob,Aplidium_sp._A_(Clark_2006),98310,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.038,-9999,,Boltenia_sp.,98100,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.1269,-9999,sea_potato,Styela_rustica,98082,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,1.2676,-9999,basketstar,Gorgonocephalus_eucnemis,83020,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,0.2535,-9999,sea_urchin_unid.,Echinacea,82500,26,3.3,10,78,199102,225
64.01867,-166.11667,BB-04,,1991,8/25/1991__11:00:00_AM,1.0141,-9999,,Leptasterias_arctica,80594,26,3.3,10,78,199102,225
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.8528,5.1034,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,5.848,86.7578,saffron_cod,Eleginus_gracilis,21735,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.1826,5.6406,Arctic_cod,Boreogadus_saida,21725,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.2436,0.5372,starry_flounder,Platichthys_stellatus,10220,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.0365,0.5372,longhead_dab,Limanda_proboscidea,10211,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.4265,12.6242,rainbow_smelt,Osmerus_mordax,23055,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.6092,5.9092,yellowfin_sole,Limanda_aspera,10210,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,4.8735,11.2812,plain_sculpin,Myoxocephalus_jaok,21371,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.3656,-9999,empty_gastropod_shells,,99994,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.0121,-9999,empty_bivalve_shells,,99993,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.0486,-9999,sea_glob,Aplidium_sp._A_(Clark_2006),98310,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.0244,-9999,sea_potato,Styela_rustica,98082,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,1.7056,-9999,basketstar,Gorgonocephalus_eucnemis,83020,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.0975,-9999,sea_urchin_unid.,Echinacea,82500,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,16.8133,-9999,purple-orange_sea_star,Asterias_amurensis,81742,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.6092,-9999,,Leptasterias_arctica,80594,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.3656,-9999,blackspined_sea_star,Lethasterias_nanimensis,80200,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,1.3403,-9999,giant_sea_star,Evasterias_echinosoma,80020,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.0365,-9999,snail_unid.,Gastropoda,71500,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,2.4977,-9999,red_king_crab,Paralithodes_camtschaticus,69322,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.2436,-9999,hermit_crab_unid.,Paguridae,69010,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.0244,-9999,snow_crab,Chionoecetes_opilio,68580,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.061,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.061,-9999,kuro_argid,Argis_lar,66611,20,3.7,10,78,199102,234
64.0235,-165.70233,BB-04,,1991,8/26/1991__12:00:00_PM,0.0121,-9999,sculptured_shrimp,Sclerocrangon_boreas,66601,20,3.7,10,78,199102,234
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.7334,0.4975,Pacific_cod,Gadus_macrocephalus,21720,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.1692,0.2488,butterfly_sculpin,Hemilepidotus_papilio,21348,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.2256,0.2488,plain_sculpin,Myoxocephalus_jaok,21371,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.0112,0.7463,sand_lance_unid.,Ammodytes_sp.,20202,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,9.3658,11.6923,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,56.4205,160.2091,yellowfin_sole,Limanda_aspera,10210,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.6772,3.9804,Bering_flounder,Hippoglossoides_robustus,10140,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.0226,-9999,notched_brittlestar,Ophiura_sarsii,83320,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.0338,-9999,purple-orange_sea_star,Asterias_amurensis,81742,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.045,-9999,,Leptasterias_polaris,80590,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.0226,-9999,Greenland_cockle,Serripes_groenlandicus,75285,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.0226,-9999,ladder_whelk,Buccinum_scalariforme,72752,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,3.3288,-9999,,Neptunea_heros,71884,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.0226,-9999,snail__egg,gastropod_egg,71001,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,16.8133,-9999,snow_crab,Chionoecetes_opilio,68580,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.0565,-9999,sea_potato,Styela_rustica,98082,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,1.0155,-9999,hermit_crab_unid.,Paguridae,69010,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,2.4825,0.2488,skate_unid.,Rajidae,400,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.1353,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,6.3191,7.7119,walleye_pollock,Gadus_chalcogrammus,21740,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.5077,15.6726,Arctic_cod,Boreogadus_saida,21725,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.1692,1.9902,rock_sole_unid.,Lepidopsetta_sp.,10260,44,-0.4,10.1,78,199102,202
61.99867,-169.74183,V-19,,1991,8/19/1991__5:00:00_PM,0.0338,0.2488,antlered_sculpin,Enophrys_diceraus,21388,44,-0.4,10.1,78,199102,202
62.3265,-171.66883,W-22,,1991,8/18/1991__7:00:00_AM,0.0652,2.8704,Arctic_cod,Boreogadus_saida,21725,48,0.3,10,78,199102,196
62.3265,-171.66883,W-22,,1991,8/18/1991__7:00:00_AM,0.039,-9999,,Leptasterias_arctica,80594,48,0.3,10,78,199102,196
62.3265,-171.66883,W-22,,1991,8/18/1991__7:00:00_AM,0.0781,-9999,ladder_whelk,Buccinum_scalariforme,72752,48,0.3,10,78,199102,196
62.3265,-171.66883,W-22,,1991,8/18/1991__7:00:00_AM,1.4972,-9999,,Leptasterias_polaris,80590,48,0.3,10,78,199102,196
62.3265,-171.66883,W-22,,1991,8/18/1991__7:00:00_AM,0.8462,0.8611,Pacific_cod,Gadus_macrocephalus,21720,48,0.3,10,78,199102,196
62.3265,-171.66883,W-22,,1991,8/18/1991__7:00:00_AM,0.0129,-9999,sea_anemone_unid.,Actiniaria,43000,48,0.3,10,78,199102,196
62.3265,-171.66883,W-22,,1991,8/18/1991__7:00:00_AM,0.1562,-9999,,Neptunea_borealis,71835,48,0.3,10,78,199102,196
62.3265,-171.66883,W-22,,1991,8/18/1991__7:00:00_AM,0.2603,-9999,empty_gastropod_shells,,99994,48,0.3,10,78,199102,196
62.3265,-171.66883,W-22,,1991,8/18/1991__7:00:00_AM,1.8227,19.8058,Bering_flounder,Hippoglossoides_robustus,10140,48,0.3,10,78,199102,196
